arrival_date,daily_demand,avg_price,month,day_of_week,is_weekend
2016-01-10,37,60.16918918918918,1,6,1
2016-01-11,39,47.08794871794872,1,0,0
2016-01-12,53,53.48547169811321,1,1,0
2016-01-13,38,51.28315789473684,1,2,0
2016-01-14,75,52.77426666666667,1,3,0
2016-01-15,63,70.08730158730158,1,4,0
2016-01-16,53,62.53867924528302,1,5,1
2016-01-17,30,71.57600000000001,1,6,1
2016-01-18,48,51.94354166666667,1,0,0
2016-01-19,105,66.67704761904763,1,1,0
2016-01-20,54,57.42351851851851,1,2,0
2016-01-21,55,62.89636363636364,1,3,0
2016-01-22,46,63.29956521739131,1,4,0
2016-01-23,60,64.05733333333333,1,5,1
2016-01-24,31,65.97612903225806,1,6,1
2016-01-25,62,63.888064516129035,1,0,0
2016-01-26,56,54.371964285714284,1,1,0
2016-01-27,59,68.85305084745762,1,2,0
2016-01-28,67,67.73597014925373,1,3,0
2016-01-29,64,70.31875,1,4,0
2016-01-30,46,65.4845652173913,1,5,1
2016-01-31,30,63.847,1,6,1
2016-02-01,48,59.306666666666665,2,0,0
2016-02-02,48,52.704791666666665,2,1,0
2016-02-03,68,64.06941176470589,2,2,0
2016-02-04,85,57.28482352941177,2,3,0
2016-02-05,99,69.75828282828283,2,4,0
2016-02-06,166,67.87789156626506,2,5,1
2016-02-07,86,74.17686046511628,2,6,1
2016-02-08,68,79.0285294117647,2,0,0
2016-02-09,52,64.74846153846154,2,1,0
2016-02-10,61,66.8688524590164,2,2,0
2016-02-11,71,69.10845070422535,2,3,0
2016-02-12,150,74.80366666666666,2,4,0
2016-02-13,150,77.11306666666665,2,5,1
2016-02-14,73,85.07465753424657,2,6,1
2016-02-15,69,62.16434782608696,2,0,0
2016-02-16,69,60.27942028985507,2,1,0
2016-02-17,71,62.19521126760563,2,2,0
2016-02-18,70,73.43042857142858,2,3,0
2016-02-19,154,80.07051948051948,2,4,0
2016-02-20,87,71.24471264367816,2,5,1
2016-02-21,50,72.13680000000001,2,6,1
2016-02-22,88,68.53795454545455,2,0,0
2016-02-23,56,70.91,2,1,0
2016-02-24,67,71.57835820895522,2,2,0
2016-02-25,90,69.55344444444445,2,3,0
2016-02-26,118,65.50084745762712,2,4,0
2016-02-27,158,74.73196202531645,2,5,1
2016-02-28,65,75.74815384615385,2,6,1
2016-02-29,57,72.71736842105264,2,0,0
2016-03-01,89,65.24932584269662,3,1,0
2016-03-02,114,69.01973684210526,3,2,0
2016-03-03,81,74.66814814814815,3,3,0
2016-03-04,130,70.59330769230769,3,4,0
2016-03-05,97,71.2038144329897,3,5,1
2016-03-06,57,74.00333333333333,3,6,1
2016-03-07,116,69.28818965517242,3,0,0
2016-03-08,97,65.79226804123712,3,1,0
2016-03-09,116,73.6371551724138,3,2,0
2016-03-10,84,70.67630952380952,3,3,0
2016-03-11,133,66.83721804511279,3,4,0
2016-03-12,100,66.1082,3,5,1
2016-03-13,84,73.82785714285714,3,6,1
2016-03-14,98,66.28785714285715,3,0,0
2016-03-15,90,60.942,3,1,0
2016-03-16,95,61.71368421052632,3,2,0
2016-03-17,132,65.12666666666667,3,3,0
2016-03-18,109,78.4497247706422,3,4,0
2016-03-19,124,79.99475806451613,3,5,1
2016-03-20,133,84.55315789473684,3,6,1
2016-03-21,120,77.45208333333333,3,0,0
2016-03-22,85,80.39164705882352,3,1,0
2016-03-23,94,87.78053191489363,3,2,0
2016-03-24,175,100.2818857142857,3,3,0
2016-03-25,103,94.86300970873786,3,4,0
2016-03-26,59,108.73779661016948,3,5,1
2016-03-27,77,82.27909090909091,3,6,1
2016-03-28,127,83.35952755905512,3,0,0
2016-03-29,95,73.98305263157896,3,1,0
2016-03-30,95,75.66052631578947,3,2,0
2016-03-31,161,75.95304347826087,3,3,0
2016-04-01,74,88.96810810810811,4,4,0
2016-04-02,69,86.08057971014493,4,5,1
2016-04-03,68,86.18970588235294,4,6,1
2016-04-04,147,80.80285714285715,4,0,0
2016-04-05,84,79.87964285714285,4,1,0
2016-04-06,146,89.83719178082191,4,2,0
2016-04-07,113,84.04106194690264,4,3,0
2016-04-08,126,82.69293650793651,4,4,0
2016-04-09,145,75.52013793103448,4,5,1
2016-04-10,82,84.07768292682927,4,6,1
2016-04-11,121,90.44479338842974,4,0,0
2016-04-12,93,86.02096774193548,4,1,0
2016-04-13,111,94.07765765765767,4,2,0
2016-04-14,75,88.2436,4,3,0
2016-04-15,105,97.82238095238095,4,4,0
2016-04-16,118,88.32745762711863,4,5,1
2016-04-17,98,89.25010204081633,4,6,1
2016-04-18,160,80.33125,4,0,0
2016-04-19,76,77.84197368421053,4,1,0
2016-04-20,145,86.63772413793103,4,2,0
2016-04-21,87,101.24827586206897,4,3,0
2016-04-22,128,91.9684375,4,4,0
2016-04-23,120,97.33449999999999,4,5,1
2016-04-24,81,94.80851851851851,4,6,1
2016-04-25,93,89.47623655913979,4,0,0
2016-04-26,130,85.49315384615385,4,1,0
2016-04-27,100,93.9422,4,2,0
2016-04-28,121,93.31619834710744,4,3,0
2016-04-29,132,95.0798484848485,4,4,0
2016-04-30,144,93.13368055555556,4,5,1
2016-05-01,59,95.10881355932203,5,6,1
2016-05-02,177,94.08915254237287,5,0,0
2016-05-03,69,96.36173913043478,5,1,0
2016-05-04,99,89.30444444444444,5,2,0
2016-05-05,144,90.72534722222223,5,3,0
2016-05-06,90,103.79744444444445,5,4,0
2016-05-07,97,98.11742268041236,5,5,1
2016-05-08,98,86.71969387755102,5,6,1
2016-05-09,126,93.17555555555556,5,0,0
2016-05-10,101,95.2770297029703,5,1,0
2016-05-11,101,105.28960396039604,5,2,0
2016-05-12,145,84.76972413793104,5,3,0
2016-05-13,98,111.53428571428572,5,4,0
2016-05-14,105,90.97990476190476,5,5,1
2016-05-15,131,94.51618320610687,5,6,1
2016-05-16,148,88.04148648648648,5,0,0
2016-05-17,129,98.40875968992248,5,1,0
2016-05-18,82,97.37658536585366,5,2,0
2016-05-19,163,97.64263803680981,5,3,0
2016-05-20,108,98.14824074074075,5,4,0
2016-05-21,119,111.40873949579832,5,5,1
2016-05-22,101,97.76326732673267,5,6,1
2016-05-23,97,104.77443298969072,5,0,0
2016-05-24,91,97.06043956043956,5,1,0
2016-05-25,88,98.61852272727273,5,2,0
2016-05-26,209,103.83952153110047,5,3,0
2016-05-27,52,108.12307692307692,5,4,0
2016-05-28,60,112.25533333333333,5,5,1
2016-05-29,129,99.53945736434109,5,6,1
2016-05-30,132,96.95492424242424,5,0,0
2016-05-31,107,99.63981308411213,5,1,0
2016-06-01,87,100.75977011494253,6,2,0
2016-06-02,138,103.14855072463769,6,3,0
2016-06-03,115,115.16434782608695,6,4,0
2016-06-04,92,98.825,6,5,1
2016-06-05,62,91.53967741935485,6,6,1
2016-06-06,196,108.09270408163265,6,0,0
2016-06-07,59,114.91440677966101,6,1,0
2016-06-08,82,106.44878048780487,6,2,0
2016-06-09,109,105.87220183486238,6,3,0
2016-06-10,135,114.78466666666667,6,4,0
2016-06-11,80,108.75,6,5,1
2016-06-12,93,112.37129032258065,6,6,1
2016-06-13,97,103.64154639175257,6,0,0
2016-06-14,83,100.21903614457831,6,1,0
2016-06-15,132,107.95113636363635,6,2,0
2016-06-16,88,115.0128409090909,6,3,0
2016-06-17,139,103.52223021582734,6,4,0
2016-06-18,84,110.17333333333333,6,5,1
2016-06-19,87,109.59655172413792,6,6,1
2016-06-20,118,101.77288135593221,6,0,0
2016-06-21,97,100.51041237113402,6,1,0
2016-06-22,91,100.9165934065934,6,2,0
2016-06-23,72,92.70722222222223,6,3,0
2016-06-24,217,95.0321658986175,6,4,0
2016-06-25,51,126.60235294117648,6,5,1
2016-06-26,165,104.08539393939394,6,6,1
2016-06-27,97,109.35659793814433,6,0,0
2016-06-28,94,107.5895744680851,6,1,0
2016-06-29,66,111.06772727272728,6,2,0
2016-06-30,103,114.17941747572816,6,3,0
2016-07-01,92,115.83152173913044,7,4,0
2016-07-02,77,112.18116883116885,7,5,1
2016-07-03,83,117.08518072289156,7,6,1
2016-07-04,104,116.85865384615384,7,0,0
2016-07-05,88,122.65363636363637,7,1,0
2016-07-06,94,120.45414893617021,7,2,0
2016-07-07,83,125.25963855421686,7,3,0
2016-07-08,89,128.15584269662924,7,4,0
2016-07-09,95,123.34231578947369,7,5,1
2016-07-10,88,119.79181818181819,7,6,1
2016-07-11,105,119.51704761904763,7,0,0
2016-07-12,90,117.45033333333335,7,1,0
2016-07-13,89,122.58505617977528,7,2,0
2016-07-14,87,131.1486206896552,7,3,0
2016-07-15,91,140.01395604395606,7,4,0
2016-07-16,108,131.6187962962963,7,5,1
2016-07-17,81,130.77555555555554,7,6,1
2016-07-18,127,132.9611811023622,7,0,0
2016-07-19,74,134.6810810810811,7,1,0
2016-07-20,84,124.22583333333333,7,2,0
2016-07-21,148,125.52412162162162,7,3,0
2016-07-22,80,117.5835,7,4,0
2016-07-23,136,133.10426470588234,7,5,1
2016-07-24,91,129.93164835164836,7,6,1
2016-07-25,111,121.66027027027027,7,0,0
2016-07-26,82,132.77036585365855,7,1,0
2016-07-27,82,139.01390243902438,7,2,0
2016-07-28,93,127.24763440860215,7,3,0
2016-07-29,83,140.02301204819278,7,4,0
2016-07-30,154,132.28655844155844,7,5,1
2016-07-31,78,130.13076923076923,7,6,1
2016-08-01,135,138.9911851851852,8,0,0
2016-08-02,89,139.34258426966292,8,1,0
2016-08-03,99,134.54252525252525,8,2,0
2016-08-04,98,144.82897959183674,8,3,0
2016-08-05,86,145.11697674418605,8,4,0
2016-08-06,97,153.16865979381444,8,5,1
2016-08-07,85,139.32976470588235,8,6,1
2016-08-08,135,140.06962962962965,8,0,0
2016-08-09,81,133.30185185185186,8,1,0
2016-08-10,70,156.96285714285713,8,2,0
2016-08-11,89,151.30887640449438,8,3,0
2016-08-12,109,129.1794495412844,8,4,0
2016-08-13,103,151.82194174757282,8,5,1
2016-08-14,90,151.0861111111111,8,6,1
2016-08-15,101,150.03069306930692,8,0,0
2016-08-16,96,152.19041666666666,8,1,0
2016-08-17,85,147.6904705882353,8,2,0
2016-08-18,136,130.03191176470588,8,3,0
2016-08-19,87,152.10850574712643,8,4,0
2016-08-20,130,140.73692307692306,8,5,1
2016-08-21,108,128.17824074074073,8,6,1
2016-08-22,110,145.77290909090908,8,0,0
2016-08-23,72,146.67833333333334,8,1,0
2016-08-24,85,137.03058823529412,8,2,0
2016-08-25,96,123.39916666666666,8,3,0
2016-08-26,104,134.75971153846154,8,4,0
2016-08-27,79,138.37506329113924,8,5,1
2016-08-28,114,131.99298245614037,8,6,1
2016-08-29,107,118.19214953271027,8,0,0
2016-08-30,85,124.44894117647058,8,1,0
2016-08-31,87,118.79919540229886,8,2,0
2016-09-01,112,122.48803571428572,9,3,0
2016-09-02,105,123.12485714285715,9,4,0
2016-09-03,108,117.4273148148148,9,5,1
2016-09-04,80,117.46124999999999,9,6,1
2016-09-05,132,115.04924242424242,9,0,0
2016-09-06,74,129.12540540540542,9,1,0
2016-09-07,55,125.28581818181819,9,2,0
2016-09-08,94,130.1994680851064,9,3,0
2016-09-09,92,133.3286956521739,9,4,0
2016-09-10,88,121.49863636363635,9,5,1
2016-09-11,120,116.12674999999999,9,6,1
2016-09-12,119,117.07756302521008,9,0,0
2016-09-13,146,118.10397260273973,9,1,0
2016-09-14,90,108.2061111111111,9,2,0
2016-09-15,173,112.87057803468208,9,3,0
2016-09-16,117,122.95034188034188,9,4,0
2016-09-17,88,121.07727272727271,9,5,1
2016-09-18,126,106.35420634920635,9,6,1
2016-09-19,143,114.1958041958042,9,0,0
2016-09-20,114,106.87043859649123,9,1,0
2016-09-21,154,101.65928571428572,9,2,0
2016-09-22,115,129.25147826086956,9,3,0
2016-09-23,99,118.99545454545455,9,4,0
2016-09-24,60,138.40466666666669,9,5,1
2016-09-25,121,112.64297520661157,9,6,1
2016-09-26,161,105.18366459627329,9,0,0
2016-09-27,93,114.91655913978494,9,1,0
2016-09-28,98,111.7537755102041,9,2,0
2016-09-29,104,106.84567307692308,9,3,0
2016-09-30,132,112.5819696969697,9,4,0
2016-10-01,61,111.37295081967213,10,5,1
2016-10-02,106,102.4304716981132,10,6,1
2016-10-03,129,104.64007751937984,10,0,0
2016-10-04,94,110.40872340425533,10,1,0
2016-10-05,104,109.67086538461538,10,2,0
2016-10-06,168,83.91011904761905,10,3,0
2016-10-07,111,124.88054054054054,10,4,0
2016-10-08,66,108.84515151515151,10,5,1
2016-10-09,139,83.4846762589928,10,6,1
2016-10-10,138,104.47536231884058,10,0,0
2016-10-11,127,94.97055118110237,10,1,0
2016-10-12,145,84.0208275862069,10,2,0
2016-10-13,142,103.2874647887324,10,3,0
2016-10-14,140,106.03314285714285,10,4,0
2016-10-15,50,123.2928,10,5,1
2016-10-16,146,87.98719178082192,10,6,1
2016-10-17,106,106.7611320754717,10,0,0
2016-10-18,94,85.53010638297873,10,1,0
2016-10-19,86,88.77372093023256,10,2,0
2016-10-20,149,79.25221476510067,10,3,0
2016-10-21,102,104.25264705882353,10,4,0
2016-10-22,72,98.07347222222222,10,5,1
2016-10-23,161,92.06751552795032,10,6,1
2016-10-24,99,86.1759595959596,10,0,0
2016-10-25,125,93.33952000000001,10,1,0
2016-10-26,103,89.20854368932038,10,2,0
2016-10-27,92,90.51847826086957,10,3,0
2016-10-28,148,95.27243243243242,10,4,0
2016-10-29,151,83.44814569536423,10,5,1
2016-10-30,130,85.29353846153846,10,6,1
2016-10-31,115,84.66408695652174,10,0,0
2016-11-01,81,79.80876543209877,11,1,0
2016-11-02,113,80.75309734513274,11,2,0
2016-11-03,89,77.10516853932585,11,3,0
2016-11-04,105,84.27847619047618,11,4,0
2016-11-05,99,85.12767676767676,11,5,1
2016-11-06,92,110.00554347826088,11,6,1
2016-11-07,126,131.44142857142856,11,0,0
2016-11-08,72,87.31541666666666,11,1,0
2016-11-09,56,85.05553571428571,11,2,0
2016-11-10,97,94.25154639175257,11,3,0
2016-11-11,137,87.19788321167884,11,4,0
2016-11-12,92,73.92293478260869,11,5,1
2016-11-13,97,72.85876288659794,11,6,1
2016-11-14,117,71.50965811965811,11,0,0
2016-11-15,80,61.85850000000001,11,1,0
2016-11-16,93,75.51978494623656,11,2,0
2016-11-17,101,68.8939603960396,11,3,0
2016-11-18,128,79.066953125,11,4,0
2016-11-19,98,74.24928571428572,11,5,1
2016-11-20,57,71.63508771929824,11,6,1
2016-11-21,146,73.4777397260274,11,0,0
2016-11-22,54,72.98851851851852,11,1,0
2016-11-23,80,70.44525,11,2,0
2016-11-24,77,73.64233766233767,11,3,0
2016-11-25,121,82.51280991735537,11,4,0
2016-11-26,80,71.765125,11,5,1
2016-11-27,46,75.87326086956521,11,6,1
2016-11-28,85,64.69082352941177,11,0,0
2016-11-29,70,68.76285714285714,11,1,0
2016-11-30,48,73.34395833333333,11,2,0
2016-12-01,75,76.89573333333334,12,3,0
2016-12-02,115,74.24852173913044,12,4,0
2016-12-03,115,83.73078260869566,12,5,1
2016-12-04,54,80.13833333333334,12,6,1
2016-12-05,106,80.59783018867925,12,0,0
2016-12-06,51,76.8264705882353,12,1,0
2016-12-07,68,81.17058823529412,12,2,0
2016-12-08,147,85.5991156462585,12,3,0
2016-12-09,65,80.54369230769231,12,4,0
2016-12-10,66,82.17151515151515,12,5,1
2016-12-11,29,73.63586206896552,12,6,1
2016-12-12,54,63.651296296296294,12,0,0
2016-12-13,62,65.66403225806452,12,1,0
2016-12-14,60,61.708666666666666,12,2,0
2016-12-15,47,63.526595744680854,12,3,0
2016-12-16,78,65.7476923076923,12,4,0
2016-12-17,80,70.954125,12,5,1
2016-12-18,51,81.9049019607843,12,6,1
2016-12-19,69,67.00347826086956,12,0,0
2016-12-20,51,75.4156862745098,12,1,0
2016-12-21,60,81.81883333333333,12,2,0
2016-12-22,69,80.75289855072464,12,3,0
2016-12-23,75,82.85373333333332,12,4,0
2016-12-24,85,86.85341176470588,12,5,1
2016-12-25,54,90.12388888888889,12,6,1
2016-12-26,70,90.74042857142857,12,0,0
2016-12-27,149,81.70073825503356,12,1,0
2016-12-28,83,116.87204819277108,12,2,0
2016-12-29,91,99.44076923076923,12,3,0
2016-12-30,116,138.53163793103448,12,4,0
2016-12-31,44,135.47886363636363,12,5,1
2017-01-01,77,85.16935064935065,1,6,1
2017-01-02,114,86.41701754385966,1,0,0
2017-01-03,78,85.89102564102564,1,1,0
2017-01-04,59,72.64033898305084,1,2,0
2017-01-05,60,75.50416666666666,1,3,0
2017-01-06,72,77.46416666666667,1,4,0
2017-01-07,67,76.60567164179105,1,5,1
2017-01-08,60,69.44116666666667,1,6,1
2017-01-09,60,66.00683333333333,1,0,0
2017-01-10,82,62.81512195121952,1,1,0
2017-01-11,45,72.48555555555555,1,2,0
2017-01-12,91,65.17076923076922,1,3,0
2017-01-13,57,83.01157894736842,1,4,0
2017-01-14,95,76.89694736842105,1,5,1
2017-01-15,45,73.06688888888888,1,6,1
2017-01-16,154,63.80136363636363,1,0,0
2017-01-17,50,72.36840000000001,1,1,0
2017-01-18,134,73.34731343283583,1,2,0
2017-01-19,88,71.85636363636364,1,3,0
2017-01-20,51,84.73901960784313,1,4,0
2017-01-21,76,66.78578947368422,1,5,1
2017-01-22,67,75.5310447761194,1,6,1
2017-01-23,67,70.23074626865672,1,0,0
2017-01-24,65,66.42492307692308,1,1,0
2017-01-25,91,70.93296703296703,1,2,0
2017-01-26,80,63.13312499999999,1,3,0
2017-01-27,112,66.67669642857143,1,4,0
2017-01-28,75,74.00493333333333,1,5,1
2017-01-29,56,66.71982142857142,1,6,1
2017-01-30,81,67.8530864197531,1,0,0
2017-01-31,63,66.77492063492063,1,1,0
2017-02-01,55,64.75563636363636,2,2,0
2017-02-02,85,78.61905882352941,2,3,0
2017-02-03,84,76.09511904761905,2,4,0
2017-02-04,117,67.65905982905983,2,5,1
2017-02-05,70,77.11057142857142,2,6,1
2017-02-06,83,76.15915662650602,2,0,0
2017-02-07,53,74.87641509433962,2,1,0
2017-02-08,63,66.88111111111111,2,2,0
2017-02-09,97,75.39979381443298,2,3,0
2017-02-10,104,77.21105769230769,2,4,0
2017-02-11,85,78.43082352941177,2,5,1
2017-02-12,100,83.89129999999999,2,6,1
2017-02-13,143,81.18468531468531,2,0,0
2017-02-14,93,83.78408602150537,2,1,0
2017-02-15,119,80.17621848739495,2,2,0
2017-02-16,78,80.91871794871794,2,3,0
2017-02-17,124,69.68661290322581,2,4,0
2017-02-18,89,77.54943820224719,2,5,1
2017-02-19,101,79.7380198019802,2,6,1
2017-02-20,108,74.56685185185185,2,0,0
2017-02-21,79,69.0587341772152,2,1,0
2017-02-22,133,69.16894736842104,2,2,0
2017-02-23,98,80.15724489795919,2,3,0
2017-02-24,97,82.27041237113401,2,4,0
2017-02-25,186,78.60021505376343,2,5,1
2017-02-26,138,83.27130434782609,2,6,1
2017-02-27,99,84.70131313131313,2,0,0
2017-02-28,64,78.0240625,2,1,0
2017-03-01,99,72.36333333333333,3,2,0
